Orthogroup	Heliconius_melpomene_melpomene	Bicyclus_anynana
OG0008262	HMEL035583g1.t1	Bany_07902-RA
OG0008263	HMEL015973g1.t1	Bany_05150-RA
OG0008264	HMEL015971g1.t1	Bany_05153-RA
OG0008265	HMEL015970g1.t1	Bany_05154-RA
OG0008266	HMEL006696g1.t1	Bany_05157-RA
OG0008267	HMEL006692g1.t1	Bany_05162-RA
OG0008268	HMEL006690g1.t1	Bany_05163-RA
OG0008269	HMEL030864g1.t1	Bany_05165-RA
OG0008270	HMEL016653g1.t1	Bany_07913-RA
OG0008271	HMEL007313g1.t1	Bany_05171-RA
OG0008368	HMEL011965g1.t1	Bany_18139-RA
OG0008371	HMEL013013g1.t1	Bany_18165-RA, Bany_08140-RA
OG0008372	HMEL034627g1.t1	Bany_17688-RA
OG0008373	HMEL004335g1.t1	Bany_03449-RA
OG0008374	HMEL005884-RA	Bany_04293-RA
OG0008375	HMEL036174g1.t1	Bany_10542-RA
OG0008376	HMEL003454g1.t1	Bany_01809-RA
OG0008377	HMEL036945g1.t1	Bany_11828-RA
OG0008378	HMEL004333g1.t1	Bany_03453-RA
OG0008380	HMEL013223g1.t1	Bany_12447-RA
OG0008381	HMEL017123g1.t1	Bany_08656-RA
OG0008383	HMEL003249g1.t1	Bany_15447-RA
OG0008384	HMEL009500g1.t1	Bany_16940-RA
OG0008385	HMEL003251g1.t1	Bany_15449-RA
OG0008386	HMEL017126g1.t1	Bany_08659-RA
OG0008388	HMEL037229g1.t1	Bany_07176-RA, Bany_12653-RA
OG0008389	HMEL013219g1.t1	Bany_12457-RA
OG0008391	HMEL031798g1.t1	Bany_09915-RA
OG0008392	HMEL014527g1.t1	Bany_06556-RA
OG0008393	HMEL030378g1.t1	Bany_16946-RA
OG0008394	HMEL013538g1.t1	Bany_16947-RA
OG0008396	HMEL006054g1.t1	Bany_17407-RA
OG0008397	HMEL016397g1.t1	Bany_01845-RA
OG0008398	HMEL007714g1.t1	Bany_07183-RA, Bany_07182-RA
OG0008399	HMEL005156g1.t1	Bany_07939-RA
OG0008400	HMEL009474g1.t1	Bany_14899-RA
OG0008403	HMEL007828g1.t1	Bany_07943-RA
OG0008404	HMEL008226g1.t1	Bany_00950-RA
OG0008407	HMEL003913g1.t1	Bany_02660-RA
OG0008408	HMEL009118g1.t1	Bany_07946-RA
OG0008409	HMEL010393g1.t1	Bany_10563-RA
OG0008410	HMEL006060g1.t1	Bany_17412-RA
OG0008412	HMEL017955g1.t1	Bany_05890-RA
OG0008413	HMEL014781g1.t1	Bany_15484-RA
OG0008415	HMEL006061g1.t1	Bany_17413-RA
OG0008416	HMEL004742g1.t1	Bany_08684-RA
OG0008417	HMEL011604g1.t1	Bany_03479-RA
OG0008418	HMEL030367g1.t1	Bany_16959-RA
OG0008419	HMEL034002g1.t1	Bany_05201-RA
OG0008421	HMEL035589g1.t1	Bany_07200-RA
OG0008422	HMEL002997g1.t1	Bany_14292-RA
OG0008423	HMEL030101g1.t1	Bany_06564-RA
OG0008424	HMEL032890g1.t1	Bany_07956-RA
OG0008425	HMEL008682g1.t1	Bany_17716-RA
OG0008426	HMEL030102g1.t1	Bany_06566-RA
OG0008427	HMEL030697g1.t1	Bany_04335-RA
OG0008429	HMEL007479g1.t1	Bany_16965-RA
OG0008430	HMEL002992g1.t1	Bany_14296-RA
OG0008431	HMEL010821g1.t1	Bany_16071-RA
OG0008432	HMEL007484g1.t1	Bany_16968-RA
OG0008434	HMEL016367g1.t1	Bany_01877-RA
OG0008435	HMEL030364g1.t1	Bany_16969-RA
OG0008436	HMEL004916g1.t1	Bany_00027-RA
OG0008437	HMEL031234g1.t1	Bany_00028-RA
OG0008438	HMEL004918g1.t1	Bany_00029-RA
OG0008439	HMEL010482g1.t1	Bany_04345-RA
OG0008441	HMEL034042g1.t1	Bany_12506-RA
OG0008442	HMEL020783g1.t1	Bany_00966-RA
OG0008443	HMEL020899g1.t1	Bany_01885-RA, Bany_03445-RA
OG0008444	HMEL012819g1.t1	Bany_00032-RA
OG0008445	HMEL013359g1.t1	Bany_09942-RA
OG0008447	HMEL010586g1.t1	Bany_11852-RA
OG0008448	HMEL005621-RA	Bany_16495-RA
OG0008450	HMEL007951g1.t1	Bany_15502-RA
OG0008451	HMEL036607g1.t1	Bany_14308-RA
OG0008453	HMEL004891g1.t1	Bany_11853-RA
OG0008455	HMEL037249g1.t1	Bany_16098-RA
OG0008456	HMEL031446g1.t1	Bany_01896-RA
OG0008457	HMEL014502g1.t1	Bany_01897-RA
OG0008458	HMEL036390g1.t1	Bany_14935-RA
OG0008459	HMEL032906g1.t1	Bany_07985-RA
OG0008460	HMEL004281g1.t1	Bany_06585-RA
OG0008461	HMEL014624g1.t1	Bany_14937-RA
OG0008462	HMEL009007g1.t1	Bany_04364-RA
OG0008463	HMEL012877g1.t1	Bany_00992-RA
OG0008464	HMEL011715g1.t1	Bany_13057-RA
OG0008465	HMEL037251g1.t1	Bany_16101-RA
OG0008466	HMEL010059g1.t1	Bany_15518-RA
OG0008467	HMEL009010g1.t1	Bany_04370-RA
OG0008468	HMEL013746g1.t1	Bany_05910-RA
OG0008469	HMEL017119g1.t1	Bany_08716-RA
OG0008470	HMEL032909g1.t1	Bany_07990-RA
OG0008472	HMEL011712g1.t1	Bany_13061-RA
OG0008473	HMEL004736g1.t1	Bany_09954-RA
OG0008474	HMEL033622g1.t1	Bany_13063-RA
OG0008475	HMEL016283g1.t1, HMEL016282g1.t1, HMEL022310g1.t1	Bany_11174-RA
OG0008476	HMEL002354g1.t1	Bany_17743-RA, Bany_17744-RA
OG0008477	HMEL011709g1.t1	Bany_13066-RA
OG0008478	HMEL011706g1.t1	Bany_13068-RA
OG0008480	HMEL020353g1.t1	Bany_09372-RA
OG0008481	HMEL004189g1.t1	Bany_00043-RA
OG0008482	HMEL002856g1.t1	Bany_03515-RA
OG0008483	HMEL016480g1.t1	Bany_09377-RA
OG0008484	HMEL010947g1.t1	Bany_06596-RA
OG0008485	HMEL011703g1.t1	Bany_13079-RA
OG0008486	HMEL020644g1.t1	Bany_11178-RA
OG0008487	HMEL036289g1.t1	Bany_10650-RA
OG0008490	HMEL011699g1.t1	Bany_13088-RA
OG0008491	HMEL032397g1.t1	Bany_11180-RA
OG0008492	HMEL015438g1.t1	Bany_00054-RA
OG0008493	HMEL003522g1.t1	Bany_17753-RA
OG0008494	HMEL034437g1.t1	Bany_17458-RA
OG0008495	HMEL009020g1.t1	Bany_04390-RA
OG0008496	HMEL011696g1.t1	Bany_13094-RA
OG0008499	HMEL032387g1.t1	Bany_11183-RA
OG0008500	HMEL009022g1.t1	Bany_04393-RA
OG0008501	HMEL033981g1.t1	Bany_05244-RA
OG0008502	HMEL003460g1.t1	Bany_11186-RA
OG0008503	HMEL037254g1.t1	Bany_16118-RA
OG0008504	HMEL009546g1.t1	Bany_10659-RA
OG0008505	HMEL015431g1.t1	Bany_00063-RA
OG0008506	HMEL003461g1.t1	Bany_11187-RA
OG0008507	HMEL002975g1.t1	Bany_13104-RA
OG0008509	HMEL010770g1.t1	Bany_17004-RA
OG0008510	HMEL004656g1.t1	Bany_11190-RA
OG0008511	HMEL021486g1.t1	Bany_09395-RA
OG0008512	HMEL033668g1.t1	Bany_13105-RA
OG0008513	HMEL005504g1.t1	Bany_13702-RA, Bany_13703-RA
OG0008514	HMEL035368g1.t1	Bany_01013-RA
OG0008515	HMEL008713g1.t1	Bany_13705-RA
OG0008516	HMEL002192g1.t1	Bany_13108-RA
OG0008517	HMEL033975g1.t1	Bany_05250-RA
OG0008518	HMEL015423g1.t1	Bany_00074-RA
OG0008519	HMEL004341g1.t1, HMEL035483g1.t1	Bany_11871-RA
OG0008520	HMEL003502g1.t1	Bany_03521-RA
OG0008521	HMEL031247g1.t1	Bany_00075-RA
OG0008522	HMEL037486g1.t1	Bany_13713-RA
OG0008523	HMEL017840g1.t1	Bany_15538-RA
OG0008524	HMEL015412g1.t1	Bany_00082-RA
OG0008525	HMEL003360g1.t1	Bany_11196-RA
OG0008526	HMEL003813g1.t1	Bany_16136-RA
OG0008527	HMEL003471g1.t1	Bany_10676-RA
OG0008528	HMEL006338-RA	Bany_01025-RA
OG0008530	HMEL009557g1.t1	Bany_16140-RA
OG0008532	HMEL012621g1.t1	Bany_08729-RA
OG0008533	HMEL022270g1.t1	Bany_11209-RA
OG0008534	HMEL003469g1.t1	Bany_10680-RA
OG0008535	HMEL021147g1.t1	Bany_14959-RA
OG0008536	HMEL003630g1.t1	Bany_15552-RA
OG0008537	HMEL012750g1.t1	Bany_01936-RA
OG0008538	HMEL030722g1.t1	Bany_04408-RA
OG0008539	HMEL003468g1.t1	Bany_10681-RA
OG0008540	HMEL007658g1.t1	Bany_06615-RA
OG0008541	HMEL017745g1.t1	Bany_13133-RA
OG0008543	HMEL036266g1.t1	Bany_10686-RA
OG0008545	HMEL035738g1.t1, HMEL037343g1.t1	Bany_06619-RA
OG0008546	HMEL007887g1.t1	Bany_13139-RA
OG0008548	HMEL008105g1.t1	Bany_12587-RA
OG0008549	HMEL008847g1.t1	Bany_05938-RA
OG0008550	HMEL017039g1.t1	Bany_02717-RA
OG0008551	HMEL006358g1.t1	Bany_11225-RA
OG0008552	HMEL035359g1.t1	Bany_01033-RA
OG0008553	HMEL009646g1.t1	Bany_04426-RA
OG0008554	HMEL010027g1.t1	Bany_00106-RA
OG0008556	HMEL010024g1.t1	Bany_00111-RA
OG0008558	HMEL032425g1.t1	Bany_11239-RA
OG0008559	HMEL013981-RA	Bany_11243-RA
OG0008560	HMEL009648g1.t1	Bany_04434-RA
OG0008561	HMEL005295g1.t1	Bany_05941-RA
OG0008563	HMEL032435g1.t1	Bany_11247-RA
OG0008564	HMEL017852g1.t1	Bany_09986-RA
OG0008565	HMEL010014g1.t1	Bany_00124-RA
OG0008566	HMEL017533g1.t1	Bany_13155-RA
OG0008567	HMEL017403g1.t1	Bany_10697-RA
OG0008568	HMEL017040g1.t1	Bany_02726-RA
OG0008570	HMEL034045g1.t1	Bany_12611-RA
OG0008572	HMEL017404g1.t1	Bany_10698-RA
OG0008573	HMEL010444g1.t1	Bany_08037-RA
OG0008575	HMEL020813g1.t1	Bany_11264-RA
OG0008576	HMEL018010g1.t1	Bany_05946-RA
OG0008577	HMEL017627g1.t1, HMEL017046g1.t1	Bany_02731-RA
OG0008578	HMEL035005g1.t1	Bany_02732-RA
OG0008579	HMEL017050g1.t1	Bany_02735-RA
OG0008580	HMEL035007g1.t1	Bany_02736-RA
OG0008581	HMEL010988-RA	Bany_11272-RA
OG0008582	HMEL014151g1.t1	Bany_08044-RA
OG0008583	HMEL022186g1.t1, HMEL014149g1.t1	Bany_08045-RA
OG0008584	HMEL034053g1.t1	Bany_12633-RA
OG0008587	HMEL016546g1.t1	Bany_01973-RA
OG0008588	HMEL017415g1.t1	Bany_10704-RA
OG0008589	HMEL006198g1.t1	Bany_17794-RA
OG0008590	HMEL032449g1.t1	Bany_11279-RA
OG0008591	HMEL035011g1.t1	Bany_02748-RA
OG0008592	HMEL035672g1.t1	Bany_07273-RA
OG0008593	HMEL031761g1.t1	Bany_09997-RA
OG0008595	HMEL031526g1.t1	Bany_08773-RA
OG0008596	HMEL021611g1.t1	Bany_09436-RA
OG0008597	HMEL032453g1.t1	Bany_11289-RA
OG0008598	HMEL007163g1.t1	Bany_10711-RA
OG0008600	HMEL005537g1.t1	Bany_01986-RA
OG0008601	HMEL016212g1.t1	Bany_15586-RA
OG0008602	HMEL009900g1.t1	Bany_09441-RA
OG0008603	HMEL016045g1.t1	Bany_14986-RA
OG0008604	HMEL013959g1.t1	Bany_17805-RA
OG0008605	HMEL036412g1.t1	Bany_14987-RA
OG0008606	HMEL008660g1.t1	Bany_00164-RA
OG0008607	HMEL002712g1.t1	Bany_08776-RA
OG0008608	HMEL032276g1.t1	Bany_16574-RA
OG0008609	HMEL009521g1.t1	Bany_06656-RA
OG0008610	HMEL008248g1.t1	Bany_14403-RA
OG0008611	HMEL004063g1.t1	Bany_04453-RA
OG0008612	HMEL002718g1.t1	Bany_08781-RA
OG0008614	HMEL004012g1.t1	Bany_14412-RA
OG0008615	HMEL020910g1.t1	Bany_09454-RA
OG0008616	HMEL036415g1.t1	Bany_14990-RA
OG0008617	HMEL004073g1.t1	Bany_04466-RA
OG0008618	HMEL038017g1.t1	Bany_09458-RA
OG0008620	HMEL004496g1.t1	Bany_05980-RA
OG0008621	HMEL008222g1.t1	Bany_14415-RA
OG0008624	HMEL007637g1.t1	Bany_09464-RA
OG0008625	HMEL004493g1.t1	Bany_05985-RA
OG0008626	HMEL003200g1.t1	Bany_14417-RA
OG0008627	HMEL014563g1.t1	Bany_01063-RA
OG0008628	HMEL037217g1.t1	Bany_12661-RA
OG0008629	HMEL007636g1.t1	Bany_09465-RA
OG0008630	HMEL012928g1.t1	Bany_10736-RA
OG0008632	HMEL002722g1.t1	Bany_08784-RA
OG0008633	HMEL036628g1.t1	Bany_14420-RA
OG0008635	HMEL038020g1.t1	Bany_09470-RA
OG0008636	HMEL004076g1.t1	Bany_04473-RA
OG0008637	HMEL012323g1.t1	Bany_01071-RA
OG0008638	HMEL022169g1.t1	Bany_16596-RA
OG0008639	HMEL009269g1.t1	Bany_17070-RA
OG0008641	HMEL037956g1.t1	Bany_09474-RA
OG0008642	HMEL006764g1.t1	Bany_11927-RA
OG0008643	HMEL009945g1.t1	Bany_08063-RA
OG0008644	HMEL009272g1.t1	Bany_17074-RA
OG0008645	HMEL021302g1.t1	Bany_08068-RA
OG0008646	HMEL015092g1.t1	Bany_00190-RA
OG0008647	HMEL004729g1.t1	Bany_09480-RA
OG0008648	HMEL033940g1.t1	Bany_05298-RA
OG0008649	HMEL020237g1.t1	Bany_06007-RA
OG0008650	HMEL037368g1.t1	Bany_06675-RA
OG0008651	HMEL037369g1.t1	Bany_06676-RA
OG0008652	HMEL010072g1.t1	Bany_08072-RA
OG0008653	HMEL008294g1.t1	Bany_10753-RA
OG0008654	HMEL032848g1.t1, HMEL032845g1.t1	Bany_08082-RA, Bany_08131-RA
OG0008655	HMEL015089g1.t1	Bany_00191-RA
OG0008656	HMEL034629g1.t1	Bany_17834-RA
OG0008657	HMEL003874g1.t1	Bany_17078-RA
OG0008658	HMEL017260g1.t1	Bany_03570-RA
OG0008660	HMEL034852g1.t1	Bany_06015-RA, Bany_06019-RA
OG0008661	HMEL037503g1.t1	Bany_13756-RA
OG0008662	HMEL037507g1.t1	Bany_13758-RA
OG0008663	HMEL015087g1.t1	Bany_00193-RA
OG0008665	HMEL011484g1.t1	Bany_10769-RA
OG0008667	HMEL006179g1.t1	Bany_17837-RA
OG0008668	HMEL006611g1.t1	Bany_10019-RA
OG0008669	HMEL021917g1.t1	Bany_05312-RA
OG0008670	HMEL008360g1.t1	Bany_14428-RA
OG0008671	HMEL008918g1.t1	Bany_14431-RA
OG0008672	HMEL037508g1.t1	Bany_13765-RA
OG0008673	HMEL037509g1.t1	Bany_13766-RA
OG0008674	HMEL035337g1.t1	Bany_01086-RA
OG0008675	HMEL022632g1.t1	Bany_16232-RA
OG0008676	HMEL035336g1.t1	Bany_01087-RA
OG0008677	HMEL005631g1.t1	Bany_11310-RA
OG0008678	HMEL032468g1.t1	Bany_11311-RA
OG0008679	HMEL015046g1.t1	Bany_14435-RA
OG0008680	HMEL021982g1.t1	Bany_13769-RA
OG0008681	HMEL017878g1.t1	Bany_06025-RA
OG0008682	HMEL013202g1.t1	Bany_02034-RA
OG0008684	HMEL032234g1.t1	Bany_16606-RA
OG0008685	HMEL009669g1.t1	Bany_17099-RA
OG0008686	HMEL013030g1.t1	Bany_09502-RA
OG0008687	HMEL003738g1.t1	Bany_01093-RA
OG0008688	HMEL034485g1.t1	Bany_17521-RA
OG0008689	HMEL009808g1.t1	Bany_07292-RA
OG0008690	HMEL002620g1.t1	Bany_05327-RA
OG0008691	HMEL014456g1.t1	Bany_08793-RA
OG0008692	HMEL034086g1.t1	Bany_12704-RA, Bany_07644-RA, Bany_12705-RA
OG0008693	HMEL034884g1.t1	Bany_06028-RA
OG0008694	HMEL013852g1.t1	Bany_16248-RA
OG0008696	HMEL031391g1.t1	Bany_02047-RA
OG0008698	HMEL017307g1.t1	Bany_11322-RA
OG0008699	HMEL016235-RA	Bany_15613-RA
OG0008700	HMEL017308g1.t1	Bany_11323-RA
OG0008701	HMEL002549g1.t1	Bany_11943-RA
OG0008702	HMEL035329g1.t1	Bany_01100-RA
OG0008703	HMEL014752g1.t1	Bany_12713-RA
OG0008704	HMEL006170g1.t1	Bany_17847-RA
OG0008705	HMEL010526g1.t1	Bany_08796-RA
OG0008707	HMEL036167g1.t1	Bany_10786-RA
OG0008708	HMEL031821g1.t1	Bany_10033-RA
OG0008709	HMEL031823g1.t1	Bany_10035-RA
OG0008710	HMEL009678g1.t1	Bany_17114-RA
OG0008711	HMEL017997g1.t1	Bany_10036-RA
OG0008712	HMEL009679g1.t1	Bany_17115-RA
OG0008714	HMEL012539g1.t1	Bany_02811-RA
OG0008716	HMEL037976g1.t1	Bany_09515-RA, Bany_09516-RA
OG0008717	HMEL035025g1.t1	Bany_02819-RA
OG0008718	HMEL017227g1.t1	Bany_03610-RA
OG0008719	HMEL032229g1.t1	Bany_16615-RA
OG0008722	HMEL017225g1.t1	Bany_03613-RA
OG0008724	HMEL025003g1.t1	Bany_10789-RA
OG0008725	HMEL031828g1.t1	Bany_10040-RA
OG0008727	HMEL016960g1.t1	Bany_17863-RA
OG0008728	HMEL010759g1.t1	Bany_06039-RA
OG0008729	HMEL008390g1.t1	Bany_15004-RA
OG0008730	HMEL007198g1.t1	Bany_10041-RA
OG0008731	HMEL022250g1.t1	Bany_08103-RA
OG0008734	HMEL037390g1.t1	Bany_06717-RA
OG0008736	HMEL033586g1.t1	Bany_13207-RA
OG0008737	HMEL010338g1.t1	Bany_00223-RA, Bany_00222-RA
OG0008739	HMEL017481g1.t1	Bany_15627-RA
OG0008741	HMEL037198g1.t1	Bany_16280-RA
OG0008742	HMEL037968g1.t1	Bany_09522-RA
OG0008743	HMEL034352g1.t1	Bany_15629-RA
OG0008744	HMEL011590g1.t1	Bany_17122-RA
OG0008745	HMEL037966g1.t1	Bany_09524-RA
OG0008746	HMEL022344g1.t1	Bany_09525-RA
OG0008747	HMEL009815g1.t1	Bany_07321-RA
OG0008748	HMEL007042g1.t1	Bany_01120-RA
OG0008749	HMEL010347g1.t1	Bany_00228-RA
OG0008750	HMEL003572g1.t1	Bany_01121-RA
OG0008751	HMEL010348g1.t1	Bany_00229-RA
OG0008753	HMEL034871g1.t1	Bany_06043-RA
OG0008754	HMEL035716g1.t1, HMEL009818g1.t1	Bany_07326-RA
OG0008755	HMEL035032g1.t1	Bany_02827-RA
OG0008757	HMEL030508g1.t1	Bany_17134-RA
OG0008758	HMEL034830g1.t1	Bany_06048-RA
OG0008759	HMEL016431g1.t1	Bany_06052-RA
OG0008760	HMEL014895g1.t1	Bany_17144-RA
OG0008761	HMEL011211g1.t1	Bany_06741-RA
OG0008762	HMEL014894g1.t1	Bany_17145-RA
OG0008763	HMEL037203g1.t1	Bany_16291-RA
OG0008764	HMEL011210g1.t1	Bany_06742-RA
OG0008765	HMEL016422g1.t1	Bany_06060-RA
OG0008766	HMEL025050-RA	Bany_10810-RA
OG0008767	HMEL009251g1.t1	Bany_01128-RA
OG0008768	HMEL025052-RA	Bany_10811-RA
OG0008769	HMEL002783g1.t1	Bany_13227-RA
OG0008770	HMEL015516g1.t1	Bany_01132-RA
OG0008771	HMEL034152g1.t1	Bany_12763-RA
OG0008772	HMEL032223g1.t1	Bany_16628-RA
OG0008773	HMEL016419g1.t1	Bany_06063-RA
OG0008774	HMEL002782g1.t1	Bany_13228-RA
OG0008775	HMEL004389g1.t1	Bany_13229-RA
OG0008776	HMEL032993g1.t1	Bany_11972-RA
OG0008777	HMEL013459g1.t1	Bany_12766-RA
OG0008778	HMEL034837g1.t1	Bany_06070-RA
OG0008779	HMEL009461g1.t1	Bany_17160-RA
OG0008780	HMEL009458g1.t1	Bany_17163-RA
OG0008781	HMEL033146g1.t1	Bany_01142-RA, Bany_03033-RA, Bany_10992-RA
OG0008785	HMEL021821g1.t1	Bany_05377-RA
OG0008788	HMEL037392g1.t1	Bany_06775-RA
OG0008789	HMEL017186g1.t1	Bany_03659-RA
OG0008790	HMEL014463g1.t1	Bany_17889-RA
OG0008792	HMEL015364g1.t1	Bany_10064-RA
OG0008793	HMEL031379g1.t1	Bany_02109-RA
OG0008794	HMEL007730g1.t1	Bany_02849-RA
OG0008796	HMEL017493-RA	Bany_15640-RA
OG0008797	HMEL013578g1.t1	Bany_00249-RA
OG0008798	HMEL007206g1.t1	Bany_14475-RA
OG0008799	HMEL035045g1.t1	Bany_02859-RA
OG0008800	HMEL022521-RA	Bany_13250-RA
OG0008801	HMEL005227g1.t1	Bany_12801-RA
OG0008802	HMEL007438g1.t1	Bany_15037-RA
OG0008803	HMEL030209g1.t1	Bany_03667-RA, Bany_03668-RA
OG0008804	HMEL004400g1.t1	Bany_03669-RA
OG0008805	HMEL010237g1.t1	Bany_13257-RA
OG0008806	HMEL006525g1.t1	Bany_00250-RA
OG0008807	HMEL031376g1.t1	Bany_02115-RA
OG0008808	HMEL003820g1.t1	Bany_02867-RA
OG0008809	HMEL017290g1.t1	Bany_13825-RA
OG0008811	HMEL008752g1.t1	Bany_06102-RA
OG0008812	HMEL022589g1.t1	Bany_01151-RA
OG0008814	HMEL017500-RA	Bany_15641-RA
OG0008815	HMEL003825g1.t1	Bany_02872-RA
OG0008817	HMEL033568g1.t1	Bany_13268-RA
OG0008818	HMEL032205g1.t1	Bany_16652-RA
OG0008819	HMEL011904g1.t1	Bany_08822-RA
OG0008820	HMEL008095g1.t1	Bany_10076-RA
OG0008821	HMEL033566g1.t1	Bany_13271-RA
OG0008822	HMEL007185g1.t1	Bany_00257-RA
OG0008823	HMEL025056-RA	Bany_10825-RA
OG0008824	HMEL021388g1.t1	Bany_10077-RA
OG0008825	HMEL012392g1.t1	Bany_03681-RA
OG0008827	HMEL004769g1.t1	Bany_11375-RA
OG0008828	HMEL020720g1.t1	Bany_10078-RA
OG0008830	HMEL020919g1.t1	Bany_11379-RA
OG0008831	HMEL011913g1.t1	Bany_08838-RA
OG0008832	HMEL009221g1.t1	Bany_13829-RA
OG0008833	HMEL017882g1.t1	Bany_06119-RA
OG0008834	HMEL013451g1.t1	Bany_12822-RA
OG0008835	HMEL006222g1.t1	Bany_02880-RA
OG0008836	HMEL016842g1.t1	Bany_02136-RA
OG0008838	HMEL021235g1.t1	Bany_08157-RA
OG0008839	HMEL030401g1.t1	Bany_17199-RA
OG0008840	HMEL032827g1.t1	Bany_08158-RA
OG0008841	HMEL021237g1.t1	Bany_08159-RA
OG0008844	HMEL005572g1.t1	Bany_08166-RA
OG0008846	HMEL007682g1.t1	Bany_11400-RA
OG0008847	HMEL031871g1.t1	Bany_10104-RA
OG0008848	HMEL011924g1.t1	Bany_08856-RA
OG0008849	HMEL005401g1.t1	Bany_10105-RA
OG0008850	HMEL036469g1.t1	Bany_15069-RA
OG0008851	HMEL006975g1.t1	Bany_09562-RA
OG0008852	HMEL017846g1.t1	Bany_13848-RA
OG0008854	HMEL008484g1.t1	Bany_06802-RA
OG0008856	HMEL007702g1.t1	Bany_05411-RA
OG0008857	HMEL036473g1.t1	Bany_15071-RA
OG0008858	HMEL015109g1.t1	Bany_11412-RA
OG0008859	HMEL032515g1.t1	Bany_11413-RA
OG0008860	HMEL037405g1.t1	Bany_06808-RA
OG0008861	HMEL011932g1.t1	Bany_08868-RA
OG0008862	HMEL033878g1.t1	Bany_05415-RA
OG0008864	HMEL013691g1.t1	Bany_13862-RA
OG0008865	HMEL008616g1.t1	Bany_17921-RA
OG0008866	HMEL036656g1.t1	Bany_14501-RA
OG0008868	HMEL025045g1.t1	Bany_07372-RA
OG0008869	HMEL003218g1.t1	Bany_12014-RA
OG0008870	HMEL035063g1.t1	Bany_02894-RA
OG0008872	HMEL011010-RA	Bany_15653-RA
OG0008873	HMEL011523g1.t1	Bany_16385-RA
OG0008874	HMEL010823g1.t1	Bany_16386-RA
OG0008876	HMEL010822g1.t1	Bany_16388-RA
OG0008879	HMEL003213g1.t1	Bany_12021-RA, Bany_12023-RA
OG0008880	HMEL013457g1.t1	Bany_12873-RA
OG0008881	HMEL031881g1.t1	Bany_10120-RA
OG0008882	HMEL014650g1.t1	Bany_06156-RA
OG0008883	HMEL032807g1.t1	Bany_08187-RA
OG0008884	HMEL002732g1.t1	Bany_12876-RA
OG0008885	HMEL031175g1.t1	Bany_00308-RA
OG0008886	HMEL031174g1.t1	Bany_00310-RA
OG0008887	HMEL031173g1.t1	Bany_00312-RA
OG0008890	HMEL013676g1.t1	Bany_13877-RA
OG0008891	HMEL002160g1.t1	Bany_07385-RA
OG0008892	HMEL014389g1.t1	Bany_15078-RA
OG0008893	HMEL037184g1.t1	Bany_16400-RA
OG0008894	HMEL004303g1.t1	Bany_06165-RA
OG0008895	HMEL034815g1.t1	Bany_06167-RA
OG0008896	HMEL006043g1.t1	Bany_10853-RA
OG0008897	HMEL021650g1.t1	Bany_05434-RA
OG0008898	HMEL002158g1.t1	Bany_07388-RA
OG0008899	HMEL006044g1.t1	Bany_10857-RA
OG0008900	HMEL004298g1.t1	Bany_06168-RA
OG0008901	HMEL031625g1.t1	Bany_08894-RA
OG0008902	HMEL006048g1.t1	Bany_10859-RA
OG0008906	HMEL006559g1.t1	Bany_00325-RA
OG0008907	HMEL015740g1.t1	Bany_15673-RA
OG0008908	HMEL013427g1.t1	Bany_09588-RA, Bany_09589-RA
OG0008909	HMEL006111g1.t1	Bany_10867-RA
OG0008910	HMEL035071g1.t1	Bany_02912-RA
OG0008911	HMEL012434g1.t1	Bany_03749-RA
OG0008912	HMEL033865g1.t1	Bany_05441-RA
OG0008913	HMEL036640g1.t1	Bany_14517-RA
OG0008914	HMEL014400g1.t1	Bany_15088-RA
OG0008915	HMEL002772g1.t1	Bany_12041-RA
OG0008916	HMEL017582g1.t1	Bany_08902-RA
OG0008917	HMEL005922g1.t1	Bany_04625-RA
OG0008918	HMEL030793g1.t1	Bany_04626-RA
OG0008919	HMEL010663g1.t1	Bany_17943-RA
OG0008920	HMEL032536g1.t1	Bany_11450-RA
OG0008921	HMEL004875g1.t1	Bany_05450-RA
OG0008923	HMEL016804g1.t1	Bany_02176-RA
OG0008924	HMEL002774g1.t1	Bany_12045-RA
OG0008925	HMEL016802g1.t1	Bany_02179-RA
OG0008926	HMEL004874g1.t1	Bany_05452-RA
OG0008927	HMEL033551g1.t1	Bany_13290-RA
OG0008928	HMEL033548g1.t1	Bany_13292-RA
OG0008930	HMEL008056g1.t1	Bany_06190-RA
OG0008932	HMEL010670g1.t1	Bany_17953-RA
OG0008933	HMEL022357g1.t1	Bany_16677-RA
OG0008934	HMEL008355g1.t1	Bany_14534-RA
OG0008936	HMEL036635g1.t1	Bany_14536-RA
OG0008937	HMEL012774g1.t1	Bany_11463-RA
OG0008938	HMEL033546g1.t1	Bany_13296-RA
OG0008939	HMEL030796g1.t1	Bany_04639-RA
OG0008940	HMEL022571g1.t1	Bany_16427-RA, Bany_16430-RA
OG0008941	HMEL016186g1.t1	Bany_10139-RA
OG0008942	HMEL009337g1.t1	Bany_06859-RA
OG0008943	HMEL031622g1.t1	Bany_08914-RA
OG0008945	HMEL036681g1.t1	Bany_14542-RA
OG0008946	HMEL032543g1.t1	Bany_11466-RA
OG0008948	HMEL003055g1.t1	Bany_16683-RA
OG0008949	HMEL031163g1.t1	Bany_00342-RA
OG0008950	HMEL013076g1.t1	Bany_00343-RA
OG0008951	HMEL017589g1.t1	Bany_08917-RA
