Orthogroup	Heliconius_erato_lativitta	Vanessa_cardui
OG0002885	HEL_013484-RA	Vcard_DToL15448-RA
OG0002886	HEL_006333-RA	Vcard_DToL06794-RA
OG0002887	HEL_001029-RA, HEL_001035-RA, HEL_001031-RA	Vcard_DToL12058-RA
OG0002888	HEL_003174-RA	Vcard_DToL05640-RA
OG0002890	HEL_007404-RA	Vcard_DToL04455-RA
OG0002891	HEL_011007-RA, HEL_000002-RA	Vcard_DToL05438-RA
OG0002892	HEL_001426-RA	Vcard_DToL02257-RA
OG0002893	HEL_007008-RA	Vcard_DToL00522-RA
OG0002897	HEL_010377-RA, HEL_010379-RA	Vcard_DToL10119-RA
OG0002898	HEL_010999-RA	Vcard_DToL05195-RA
OG0002899	HEL_000225-RA	Vcard_DToL14281-RA
OG0002900	HEL_010993-RA	Vcard_DToL05191-RA
OG0002901	HEL_010998-RA, HEL_010997-RA	Vcard_DToL05186-RA
OG0002902	HEL_000221-RA, HEL_000220-RA	Vcard_DToL14294-RA
OG0002903	HEL_005953-RA	Vcard_DToL17242-RA
OG0002904	HEL_013457-RA	Vcard_DToL15475-RA
OG0002905	HEL_012382-RA	Vcard_DToL10366-RA
OG0002907	HEL_012239-RA	Vcard_DToL09241-RA
OG0002908	HEL_013456-RA	Vcard_DToL15476-RA
OG0002909	HEL_003868-RA	Vcard_DToL14373-RA
OG0002910	HEL_010614-RA	Vcard_DToL07490-RA
OG0002911	HEL_003871-RA	Vcard_DToL14369-RA
OG0002912	HEL_007024-RA	Vcard_DToL00550-RA
OG0002913	HEL_007384-RA	Vcard_DToL04490-RA
OG0002914	HEL_007025-RA	Vcard_DToL00551-RA
OG0002915	HEL_001315-RA	Vcard_DToL02387-RA, Vcard_DToL02386-RA
OG0002916	HEL_008581-RA	Vcard_DToL10937-RA
OG0002917	HEL_003876-RA	Vcard_DToL14360-RA
OG0002918	HEL_010619-RA	Vcard_DToL07498-RA
OG0002919	HEL_007381-RA	Vcard_DToL04493-RA
OG0002921	HEL_013584-RA, HEL_013585-RA, HEL_013586-RA	Vcard_DToL12579-RA
OG0002922	HEL_003881-RA	Vcard_DToL14357-RA
OG0002923	HEL_001311-RA	Vcard_DToL02398-RA
OG0002925	HEL_008942-RA, HEL_003110-RA, HEL_003107-RA	Vcard_DToL05710-RA
OG0002926	HEL_010625-RA	Vcard_DToL07506-RA
OG0002927	HEL_008110-RA	Vcard_DToL13811-RA
OG0002928	HEL_000974-RA	Vcard_DToL12129-RA
OG0002929	HEL_004385-RA	Vcard_DToL03810-RA
OG0002930	HEL_007363-RA, HEL_007362-RA	Vcard_DToL04518-RA
OG0002931	HEL_007239-RA	Vcard_DToL10097-RA
OG0002932	HEL_000975-RA	Vcard_DToL12127-RA, Vcard_DToL12123-RA
OG0002933	HEL_000980-RA	Vcard_DToL12122-RA
OG0002934	HEL_003893-RA	Vcard_DToL14344-RA, Vcard_DToL14343-RA
OG0002935	HEL_010638-RA, HEL_010637-RA, HEL_010630-RA	Vcard_DToL07510-RA
OG0002936	HEL_013559-RA	Vcard_DToL12559-RA
OG0002941	HEL_011998-RA	Vcard_DToL12555-RA
OG0002942	HEL_013384-RA, HEL_013385-RA	Vcard_DToL08229-RA
OG0002944	HEL_001302-RA, HEL_001301-RA, HEL_001300-RA	Vcard_DToL02412-RA
OG0002945	HEL_006800-RA	Vcard_DToL01434-RA
OG0002946	HEL_014425-RA	Vcard_DToL15611-RA
OG0002947	HEL_011999-RA	Vcard_DToL12553-RA
OG0002948	HEL_003912-RA	Vcard_DToL14314-RA
OG0002949	HEL_001011-RA, HEL_001010-RA	Vcard_DToL12091-RA
OG0002950	HEL_012600-RA	Vcard_DToL09214-RA
OG0002951	HEL_003134-RA	Vcard_DToL05682-RA
OG0002952	HEL_007223-RA	Vcard_DToL10078-RA
OG0002953	HEL_008555-RA, HEL_008554-RA	Vcard_DToL01102-RA, Vcard_DToL01098-RA
OG0002955	HEL_000936-RA	Vcard_DToL12194-RA
OG0002959	HEL_001290-RA	Vcard_DToL02430-RA, Vcard_DToL02429-RA
OG0002960	HEL_003791-RA, HEL_003790-RA	Vcard_DToL14444-RA
OG0002961	HEL_001289-RA, HEL_001283-RA	Vcard_DToL02433-RA
OG0002962	HEL_003792-RA	Vcard_DToL14443-RA
OG0002963	HEL_001279-RA	Vcard_DToL02440-RA
OG0002964	HEL_012609-RA	Vcard_DToL09210-RA
OG0002965	HEL_009611-RA, HEL_009608-RA, HEL_009609-RA	Vcard_DToL06756-RA
OG0002966	HEL_009614-RA, HEL_009613-RA	Vcard_DToL06656-RA
OG0002967	HEL_003153-RA, HEL_003155-RA	Vcard_DToL05659-RA
OG0002968	HEL_014265-RA, HEL_014264-RA	Vcard_DToL10327-RA
OG0002969	HEL_000079-RA	Vcard_DToL05334-RA
OG0002970	HEL_009771-RA	Vcard_DToL11907-RA
OG0002972	HEL_014123-RA, HEL_014121-RA	Vcard_DToL06932-RA
OG0002973	HEL_014179-RA	Vcard_DToL08188-RA
OG0002974	HEL_005891-RA	Vcard_DToL17142-RA
OG0002975	HEL_008669-RA	Vcard_DToL10855-RA
OG0002975	HEL_008670-RA	Vcard_DToL10854-RA
OG0002976	HEL_005889-RA	Vcard_DToL17139-RA
OG0002977	HEL_005888-RA	Vcard_DToL17137-RA
OG0002978	HEL_000100-RA	Vcard_DToL05316-RA
OG0002979	HEL_013957-RA, HEL_014131-RA	Vcard_DToL06959-RA
OG0002980	HEL_003163-RA	Vcard_DToL05649-RA
OG0002981	HEL_012943-RA	Vcard_DToL15696-RA
OG0002982	HEL_007054-RA	Vcard_DToL00593-RA, Vcard_DToL00594-RA
OG0002984	HEL_007193-RA	Vcard_DToL10053-RA
OG0002985	HEL_007056-RA	Vcard_DToL00596-RA
OG0002986	HEL_007057-RA	Vcard_DToL00597-RA
OG0002987	HEL_003165-RA, HEL_003166-RA, HEL_003167-RA	Vcard_DToL05647-RA
OG0002988	HEL_009810-RA, HEL_009809-RA	Vcard_DToL11897-RA
OG0002990	HEL_010683-RA	Vcard_DToL07572-RA
OG0002991	HEL_005981-RA	Vcard_DToL17292-RA
OG0002992	HEL_009813-RA	Vcard_DToL11895-RA
OG0002993	HEL_008149-RA	Vcard_DToL13766-RA
OG0002994	HEL_008652-RA	Vcard_DToL10870-RA
OG0002995	HEL_011916-RA	Vcard_DToL09170-RA
OG0002996	HEL_001255-RA	Vcard_DToL02496-RA
OG0002997	HEL_001252-RA	Vcard_DToL02504-RA
OG0003000	HEL_001251-RA	Vcard_DToL02505-RA, Vcard_DToL02506-RA
OG0003002	HEL_004430-RA	Vcard_DToL03879-RA
OG0003003	HEL_011919-RA	Vcard_DToL09164-RA
OG0003004	HEL_006618-RA	Vcard_DToL01718-RA
OG0003006	HEL_001244-RA	Vcard_DToL02513-RA
OG0003007	HEL_010691-RA	Vcard_DToL07580-RA
OG0003008	HEL_011921-RA	Vcard_DToL00712-RA
OG0003009	HEL_007374-RA, HEL_007373-RA	Vcard_DToL04509-RA
OG0003010	HEL_000134-RA	Vcard_DToL05276-RA
OG0003011	HEL_005445-RA	Vcard_DToL02831-RA, Vcard_DToL02832-RA
OG0003012	HEL_006627-RA	Vcard_DToL01704-RA
OG0003014	HEL_008567-RA	Vcard_DToL15735-RA
OG0003015	HEL_005866-RA, HEL_005867-RA	Vcard_DToL17102-RA
OG0003016	HEL_011942-RA	Vcard_DToL09137-RA, Vcard_DToL09133-RA
OG0003017	HEL_007143-RA	Vcard_DToL00615-RA
OG0003019	HEL_001219-RA, HEL_001218-RA	Vcard_DToL02543-RA
OG0003020	HEL_005862-RA	Vcard_DToL17098-RA
OG0003021	HEL_012885-RA	Vcard_DToL10286-RA
OG0003022	HEL_012886-RA	Vcard_DToL10285-RA
OG0003023	HEL_010048-RA	Vcard_DToL08288-RA
OG0003023	HEL_010047-RA	Vcard_DToL08289-RA
OG0003024	HEL_001215-RA	Vcard_DToL02551-RA
OG0003025	HEL_008301-RA	Vcard_DToL08137-RA, Vcard_DToL08136-RA
OG0003026	HEL_004422-RA	Vcard_DToL03873-RA
OG0003026	HEL_004423-RA	Vcard_DToL03874-RA
OG0003028	HEL_009829-RA	Vcard_DToL11876-RA
OG0003029	HEL_011950-RA	Vcard_DToL09122-RA
OG0003031	HEL_006641-RA	Vcard_DToL01689-RA
OG0003032	HEL_013069-RA	Vcard_DToL10273-RA
OG0003033	HEL_010385-RA	Vcard_DToL00786-RA, Vcard_DToL00785-RA
OG0003034	HEL_004427-RA	Vcard_DToL03878-RA
OG0003035	HEL_011958-RA	Vcard_DToL09112-RA
OG0003036	HEL_006646-RA	Vcard_DToL01681-RA
OG0003037	HEL_006648-RA	Vcard_DToL01673-RA
OG0003038	HEL_005454-RA	Vcard_DToL02841-RA
OG0003039	HEL_008559-RA	Vcard_DToL15751-RA
OG0003040	HEL_009600-RA, HEL_009599-RA	Vcard_DToL07019-RA
OG0003042	HEL_009598-RA	Vcard_DToL07020-RA, Vcard_DToL07021-RA
OG0003043	HEL_005858-RA, HEL_005857-RA	Vcard_DToL17089-RA
OG0003044	HEL_001185-RA, HEL_001186-RA	Vcard_DToL02585-RA
OG0003046	HEL_014598-RA, HEL_014597-RA, HEL_014595-RA	Vcard_DToL11844-RA
OG0003047	HEL_008333-RA	Vcard_DToL08087-RA
OG0003047	HEL_008334-RA	Vcard_DToL08086-RA
OG0003048	HEL_011965-RA	Vcard_DToL09103-RA
OG0003049	HEL_011417-RA	Vcard_DToL04668-RA
OG0003050	HEL_010334-RA	Vcard_DToL07612-RA
OG0003051	HEL_008535-RA	Vcard_DToL15773-RA
OG0003052	HEL_011972-RA	Vcard_DToL09092-RA
OG0003052	HEL_011971-RA	Vcard_DToL09093-RA
OG0003054	HEL_003221-RA	Vcard_DToL05601-RA
OG0003056	HEL_006682-RA	Vcard_DToL01623-RA
OG0003058	HEL_004456-RA	Vcard_DToL03909-RA
OG0003059	HEL_000175-RA	Vcard_DToL05237-RA, Vcard_DToL05236-RA
OG0003060	HEL_008516-RA	Vcard_DToL15795-RA
OG0003061	HEL_008346-RA	Vcard_DToL08072-RA
OG0003062	HEL_009586-RA	Vcard_DToL07041-RA
OG0003063	HEL_010395-RA	Vcard_DToL00773-RA, Vcard_DToL00772-RA
OG0003064	HEL_008356-RA	Vcard_DToL08061-RA
OG0003066	HEL_012859-RA	Vcard_DToL04693-RA, Vcard_DToL04696-RA
OG0003067	HEL_006694-RA	Vcard_DToL01308-RA
OG0003068	HEL_006700-RA, HEL_006696-RA, HEL_006697-RA	Vcard_DToL01309-RA
OG0003069	HEL_000203-RA	Vcard_DToL05197-RA
OG0003070	HEL_007136-RA	Vcard_DToL00608-RA
OG0003071	HEL_001154-RA	Vcard_DToL02622-RA
OG0003074	HEL_008428-RA	Vcard_DToL08279-RA
OG0003075	HEL_006491-RA, HEL_006492-RA, HEL_006490-RA	Vcard_DToL04710-RA
OG0003076	HEL_008422-RA	Vcard_DToL08271-RA
OG0003077	HEL_006715-RA	Vcard_DToL01324-RA
OG0003078	HEL_007138-RA	Vcard_DToL00611-RA
OG0003079	HEL_003306-RA	Vcard_DToL05491-RA, Vcard_DToL05492-RA
OG0003081	HEL_008493-RA	Vcard_DToL15823-RA
OG0003082	HEL_008408-RA	Vcard_DToL08008-RA
OG0003083	HEL_003299-RA	Vcard_DToL05500-RA
OG0003084	HEL_000210-RA, HEL_000206-RA, HEL_000208-RA	Vcard_DToL05203-RA
OG0003085	HEL_012813-RA	Vcard_DToL04735-RA, Vcard_DToL04736-RA
OG0003088	HEL_008386-RA	Vcard_DToL08033-RA
OG0003088	HEL_008387-RA	Vcard_DToL08032-RA
OG0003089	HEL_003273-RA, HEL_003272-RA	Vcard_DToL05536-RA
OG0003090	HEL_006731-RA	Vcard_DToL01347-RA
OG0003091	HEL_004502-RA	Vcard_DToL03954-RA
OG0003092	HEL_003266-RA	Vcard_DToL05544-RA
OG0003093	HEL_004505-RA	Vcard_DToL03960-RA
OG0003094	HEL_008478-RA	Vcard_DToL15841-RA
OG0003095	HEL_003261-RA, HEL_003262-RA	Vcard_DToL05552-RA
OG0003097	HEL_004510-RA	Vcard_DToL03968-RA
OG0003098	HEL_008452-RA	Vcard_DToL15865-RA
OG0003099	HEL_004522-RA, HEL_004526-RA, HEL_004525-RA	Vcard_DToL03776-RA
OG0003100	HEL_004527-RA, HEL_004523-RA	Vcard_DToL03774-RA, Vcard_DToL03775-RA
OG0003101	HEL_006745-RA, HEL_006746-RA	Vcard_DToL01366-RA, Vcard_DToL01365-RA
OG0003102	HEL_003234-RA	Vcard_DToL05585-RA, Vcard_DToL05586-RA
OG0003104	HEL_010653-RA, HEL_013416-RA	Vcard_DToL02684-RA
OG0003105	HEL_006757-RA	Vcard_DToL01376-RA, Vcard_DToL01375-RA
OG0003106	HEL_006759-RA	Vcard_DToL01378-RA
OG0003107	HEL_005339-RA	Vcard_DToL18668-RA
OG0003109	HEL_013010-RA	Vcard_DToL18631-RA
OG0003110	HEL_007496-RA, HEL_007498-RA	Vcard_DToL04339-RA
OG0003111	HEL_000844-RA	Vcard_DToL12329-RA
OG0003112	HEL_011978-RA	Vcard_DToL09085-RA
OG0003113	HEL_011065-RA	Vcard_DToL10695-RA, Vcard_DToL10696-RA
OG0003114	HEL_005532-RA	Vcard_DToL02965-RA
OG0003115	HEL_010255-RA	Vcard_DToL04083-RA
OG0003117	HEL_000315-RA	Vcard_DToL14157-RA
OG0003118	HEL_000993-RA	Vcard_DToL12104-RA
OG0003120	HEL_003917-RA, HEL_003916-RA	Vcard_DToL14306-RA
OG0003121	HEL_000108-RA	Vcard_DToL05311-RA
OG0003122	HEL_003463-RA	Vcard_DToL09718-RA
OG0003123	HEL_008704-RA	Vcard_DToL03658-RA, Vcard_DToL03659-RA
OG0003125	HEL_000969-RA, HEL_000967-RA	Vcard_DToL12136-RA
OG0003126	HEL_012414-RA	Vcard_DToL00861-RA
OG0003128	HEL_000299-RA, HEL_000298-RA	Vcard_DToL14177-RA
OG0003131	HEL_010912-RA	Vcard_DToL05094-RA
OG0003132	HEL_010324-RA	Vcard_DToL07605-RA
OG0003133	HEL_011459-RA, HEL_011458-RA	Vcard_DToL04626-RA
OG0003134	HEL_013268-RA	Vcard_DToL04946-RA
OG0003149	HEL_003362-RA	Vcard_DToL16704-RA
OG0003151	HEL_011825-RA	Vcard_DToL16086-RA
OG0003152	HEL_001577-RA	Vcard_DToL02065-RA
OG0003154	HEL_007483-RA	Vcard_DToL04350-RA
OG0003155	HEL_005922-RA	Vcard_DToL17182-RA
OG0003156	HEL_001915-RA	Vcard_DToL15279-RA
OG0003157	HEL_011452-RA	Vcard_DToL04634-RA
OG0003158	HEL_004035-RA	Vcard_DToL17798-RA
OG0003160	HEL_005982-RA	Vcard_DToL17293-RA
OG0003161	HEL_001911-RA, HEL_001906-RA	Vcard_DToL15285-RA
OG0003162	HEL_011851-RA	Vcard_DToL16121-RA
OG0003163	HEL_013955-RA	Vcard_DToL18586-RA
OG0003164	HEL_001697-RA	Vcard_DToL01904-RA, Vcard_DToL01901-RA
OG0003165	HEL_001904-RA	Vcard_DToL15287-RA
OG0003166	HEL_012691-RA	Vcard_DToL18343-RA
OG0003167	HEL_010480-RA	Vcard_DToL09060-RA
OG0003168	HEL_005359-RA	Vcard_DToL03299-RA
OG0003169	HEL_001899-RA	Vcard_DToL15290-RA
OG0003170	HEL_007344-RA	Vcard_DToL09976-RA, Vcard_DToL09977-RA
OG0003171	HEL_002181-RA	Vcard_DToL17336-RA
OG0003172	HEL_008063-RA	Vcard_DToL06840-RA
OG0003173	HEL_007342-RA, HEL_007340-RA	Vcard_DToL09975-RA
OG0003174	HEL_008064-RA	Vcard_DToL06839-RA
OG0003175	HEL_012699-RA, HEL_012700-RA	Vcard_DToL18493-RA
OG0003176	HEL_002227-RA	Vcard_DToL06335-RA
OG0003177	HEL_011010-RA	Vcard_DToL10606-RA, Vcard_DToL10607-RA
OG0003178	HEL_007655-RA	Vcard_DToL04873-RA
OG0003179	HEL_012504-RA	Vcard_DToL13131-RA
OG0003180	HEL_002191-RA	Vcard_DToL17351-RA
OG0003181	HEL_004096-RA	Vcard_DToL17867-RA
OG0003182	HEL_009698-RA	Vcard_DToL00126-RA
OG0003183	HEL_004170-RA	Vcard_DToL17893-RA, Vcard_DToL17895-RA
OG0003184	HEL_003418-RA	Vcard_DToL16753-RA
OG0003185	HEL_009686-RA	Vcard_DToL00113-RA
OG0003186	HEL_008072-RA	Vcard_DToL06825-RA
OG0003187	HEL_004143-RA	Vcard_DToL17916-RA
OG0003188	HEL_007326-RA	Vcard_DToL09965-RA
OG0003189	HEL_007744-RA	Vcard_DToL07162-RA
OG0003190	HEL_008954-RA	Vcard_DToL11318-RA
OG0003191	HEL_005340-RA	Vcard_DToL03276-RA, Vcard_DToL03274-RA
OG0003192	HEL_004049-RA	Vcard_DToL17811-RA
OG0003193	HEL_007634-RA	Vcard_DToL04856-RA
OG0003194	HEL_004044-RA	Vcard_DToL17807-RA
OG0003195	HEL_004045-RA	Vcard_DToL17808-RA
OG0003196	HEL_004016-RA, HEL_004015-RA	Vcard_DToL03312-RA
OG0003197	HEL_003404-RA, HEL_003405-RA	Vcard_DToL16744-RA
OG0003198	HEL_003403-RA	Vcard_DToL16743-RA
OG0003199	HEL_003402-RA	Vcard_DToL16742-RA
OG0003200	HEL_005085-RA	Vcard_DToL14926-RA
OG0003201	HEL_007631-RA	Vcard_DToL04851-RA
OG0003202	HEL_003400-RA	Vcard_DToL16738-RA
OG0003203	HEL_005336-RA	Vcard_DToL03070-RA
OG0003204	HEL_003399-RA	Vcard_DToL16736-RA
OG0003206	HEL_001876-RA, HEL_001875-RA	Vcard_DToL15310-RA
OG0003207	HEL_012098-RA	Vcard_DToL00162-RA
OG0003208	HEL_003397-RA	Vcard_DToL16733-RA
OG0003210	HEL_004039-RA, HEL_004038-RA	Vcard_DToL17802-RA
OG0003211	HEL_012512-RA	Vcard_DToL13116-RA
OG0003212	HEL_001718-RA	Vcard_DToL01861-RA
OG0003213	HEL_011029-RA	Vcard_DToL10634-RA
OG0003214	HEL_012518-RA	Vcard_DToL13110-RA
OG0003215	HEL_003460-RA	Vcard_DToL09720-RA
OG0003216	HEL_000706-RA	Vcard_DToL12469-RA
OG0003217	HEL_005380-RA	Vcard_DToL16817-RA
OG0003218	HEL_009215-RA	Vcard_DToL15892-RA
OG0003219	HEL_004003-RA	Vcard_DToL03330-RA
OG0003220	HEL_000719-RA	Vcard_DToL12458-RA
OG0003221	HEL_004002-RA	Vcard_DToL03331-RA
OG0003224	HEL_004027-RA	Vcard_DToL17787-RA
OG0003226	HEL_003997-RA, HEL_003996-RA	Vcard_DToL03338-RA
OG0003227	HEL_002243-RA	Vcard_DToL06308-RA
OG0003228	HEL_010178-RA	Vcard_DToL06369-RA
OG0003229	HEL_003995-RA	Vcard_DToL03339-RA
OG0003230	HEL_001864-RA	Vcard_DToL15325-RA
OG0003231	HEL_013059-RA, HEL_013058-RA	Vcard_DToL18706-RA
OG0003233	HEL_000456-RA	Vcard_DToL14095-RA
OG0003234	HEL_007141-RA	Vcard_DToL00613-RA
OG0003235	HEL_004033-RA	Vcard_DToL17796-RA
OG0003237	HEL_002246-RA	Vcard_DToL06305-RA
OG0003238	HEL_012663-RA	Vcard_DToL18431-RA
OG0003239	HEL_003374-RA, HEL_003375-RA	Vcard_DToL16714-RA
OG0003241	HEL_009228-RA	Vcard_DToL15908-RA
OG0003242	HEL_005389-RA	Vcard_DToL16796-RA
OG0003243	HEL_014450-RA	Vcard_DToL13617-RA, Vcard_DToL13615-RA
OG0003244	HEL_009491-RA	Vcard_DToL04051-RA
OG0003245	HEL_009494-RA	Vcard_DToL04055-RA
OG0003246	HEL_009495-RA	Vcard_DToL04056-RA
OG0003247	HEL_009496-RA	Vcard_DToL04058-RA, Vcard_DToL04057-RA
OG0003248	HEL_013874-RA	Vcard_DToL10005-RA
OG0003249	HEL_013051-RA	Vcard_DToL18715-RA
OG0003251	HEL_012395-RA	Vcard_DToL00835-RA
OG0003252	HEL_007611-RA	Vcard_DToL04840-RA
OG0003253	HEL_013870-RA	Vcard_DToL10002-RA
OG0003255	HEL_000729-RA	Vcard_DToL12443-RA
OG0003257	HEL_005089-RA	Vcard_DToL14922-RA
OG0003259	HEL_000735-RA, HEL_000737-RA	Vcard_DToL12439-RA
OG0003260	HEL_010244-RA	Vcard_DToL04065-RA
OG0003261	HEL_005299-RA	Vcard_DToL03097-RA
OG0003262	HEL_002252-RA, HEL_002251-RA	Vcard_DToL06282-RA
OG0003263	HEL_002054-RA, HEL_002057-RA	Vcard_DToL15066-RA
OG0003264	HEL_010493-RA	Vcard_DToL09044-RA
OG0003265	HEL_002209-RA	Vcard_DToL17382-RA
OG0003266	HEL_002255-RA	Vcard_DToL06279-RA
OG0003270	HEL_003499-RA	Vcard_DToL09677-RA
OG0003271	HEL_011673-RA	Vcard_DToL18708-RA
OG0003272	HEL_007598-RA	Vcard_DToL04826-RA
OG0003273	HEL_002260-RA	Vcard_DToL06272-RA
OG0003275	HEL_005090-RA	Vcard_DToL14920-RA
OG0003276	HEL_010188-RA	Vcard_DToL06377-RA
OG0003277	HEL_005092-RA, HEL_005093-RA	Vcard_DToL14916-RA
OG0003278	HEL_008918-RA	Vcard_DToL11348-RA
OG0003279	HEL_001723-RA	Vcard_DToL01851-RA
OG0003280	HEL_005097-RA	Vcard_DToL14913-RA
OG0003281	HEL_002696-RA	Vcard_DToL01187-RA
OG0003282	HEL_002262-RA	Vcard_DToL06268-RA
OG0003283	HEL_005099-RA	Vcard_DToL14908-RA
OG0003285	HEL_006030-RA	Vcard_DToL07084-RA
OG0003286	HEL_003505-RA	Vcard_DToL09669-RA
OG0003287	HEL_012405-RA	Vcard_DToL00848-RA
OG0003288	HEL_010194-RA	Vcard_DToL06388-RA
OG0003290	HEL_001734-RA	Vcard_DToL01837-RA
OG0003291	HEL_000753-RA	Vcard_DToL12425-RA
OG0003292	HEL_001735-RA	Vcard_DToL01835-RA
OG0003293	HEL_012409-RA	Vcard_DToL00856-RA
OG0003294	HEL_001737-RA	Vcard_DToL01833-RA
OG0003295	HEL_004060-RA	Vcard_DToL17830-RA
OG0003296	HEL_010511-RA	Vcard_DToL09028-RA
OG0003297	HEL_001738-RA	Vcard_DToL01830-RA
OG0003298	HEL_005413-RA, HEL_005414-RA	Vcard_DToL16774-RA
OG0003300	HEL_003506-RA	Vcard_DToL09667-RA
OG0003301	HEL_012572-RA	Vcard_DToL13062-RA
OG0003302	HEL_008897-RA	Vcard_DToL11369-RA
OG0003304	HEL_013886-RA	Vcard_DToL18510-RA
OG0003305	HEL_013210-RA	Vcard_DToL10839-RA
OG0003305	HEL_013209-RA	Vcard_DToL10840-RA
OG0003306	HEL_001743-RA	Vcard_DToL01823-RA
OG0003307	HEL_008896-RA	Vcard_DToL11370-RA
OG0003309	HEL_001747-RA, HEL_001746-RA	Vcard_DToL01817-RA
OG0003310	HEL_001748-RA	Vcard_DToL01813-RA
OG0003311	HEL_010516-RA	Vcard_DToL09021-RA
OG0003312	HEL_012574-RA	Vcard_DToL13035-RA
OG0003313	HEL_011678-RA, HEL_011679-RA	Vcard_DToL18748-RA
OG0003314	HEL_013201-RA	Vcard_DToL10822-RA
OG0003315	HEL_007592-RA	Vcard_DToL04818-RA, Vcard_DToL04819-RA
OG0003316	HEL_013200-RA	Vcard_DToL10823-RA
OG0003317	HEL_007749-RA	Vcard_DToL07153-RA
OG0003318	HEL_007258-RA	Vcard_DToL00865-RA, Vcard_DToL10118-RA, Vcard_DToL10116-RA, Vcard_DToL07441-RA
OG0003319	HEL_013245-RA	Vcard_DToL00040-RA, Vcard_DToL00044-RA
OG0003320	HEL_000767-RA	Vcard_DToL12407-RA
OG0003321	HEL_000765-RA	Vcard_DToL12408-RA
OG0003322	HEL_003347-RA	Vcard_DToL16693-RA
OG0003324	HEL_000472-RA	Vcard_DToL13889-RA
OG0003325	HEL_013904-RA, HEL_013903-RA	Vcard_DToL18415-RA
OG0003326	HEL_007588-RA	Vcard_DToL04814-RA
OG0003327	HEL_005270-RA	Vcard_DToL03119-RA
OG0003328	HEL_005652-RA	Vcard_DToL13031-RA
OG0003329	HEL_003609-RA	Vcard_DToL14659-RA
OG0003330	HEL_011770-RA, HEL_011771-RA	Vcard_DToL18818-RA
OG0003331	HEL_007755-RA, HEL_007752-RA	Vcard_DToL07149-RA
OG0003333	HEL_004086-RA	Vcard_DToL17858-RA
OG0003334	HEL_007790-RA, HEL_007789-RA	Vcard_DToL07147-RA
OG0003335	HEL_007581-RA	Vcard_DToL04807-RA
OG0003336	HEL_005660-RA	Vcard_DToL13027-RA
OG0003337	HEL_005662-RA, HEL_005661-RA	Vcard_DToL13024-RA
OG0003338	HEL_013197-RA, HEL_013198-RA	Vcard_DToL10819-RA
OG0003339	HEL_009659-RA	Vcard_DToL00063-RA
OG0003340	HEL_005664-RA	Vcard_DToL13021-RA
OG0003341	HEL_013191-RA	Vcard_DToL10813-RA
OG0003342	HEL_003964-RA	Vcard_DToL03392-RA
OG0003343	HEL_001761-RA	Vcard_DToL01792-RA
OG0003344	HEL_009004-RA, HEL_009005-RA	Vcard_DToL11273-RA
OG0003345	HEL_003328-RA, HEL_003329-RA	Vcard_DToL16686-RA
OG0003346	HEL_012825-RA	Vcard_DToL04725-RA
OG0003347	HEL_008225-RA	Vcard_DToL13663-RA
OG0003348	HEL_005669-RA	Vcard_DToL13014-RA
OG0003349	HEL_013514-RA	Vcard_DToL16060-RA
OG0003350	HEL_003516-RA	Vcard_DToL09653-RA
OG0003351	HEL_003961-RA	Vcard_DToL03396-RA
OG0003352	HEL_009704-RA	Vcard_DToL10014-RA
OG0003353	HEL_003323-RA	Vcard_DToL16671-RA
OG0003354	HEL_005670-RA	Vcard_DToL13013-RA
OG0003355	HEL_004081-RA	Vcard_DToL17853-RA
OG0003356	HEL_012422-RA	Vcard_DToL00882-RA
OG0003357	HEL_013184-RA	Vcard_DToL10785-RA, Vcard_DToL10786-RA
OG0003358	HEL_013181-RA	Vcard_DToL10788-RA
OG0003360	HEL_008223-RA, HEL_008224-RA	Vcard_DToL13665-RA
OG0003361	HEL_008220-RA, HEL_008221-RA	Vcard_DToL13668-RA
OG0003362	HEL_003959-RA	Vcard_DToL03397-RA
OG0003363	HEL_005242-RA	Vcard_DToL03147-RA
OG0003364	HEL_009032-RA	Vcard_DToL11256-RA
OG0003365	HEL_013244-RA	Vcard_DToL00056-RA
OG0003366	HEL_010544-RA	Vcard_DToL08998-RA
OG0003367	HEL_013232-RA	Vcard_DToL00010-RA
OG0003368	HEL_003528-RA	Vcard_DToL09628-RA
OG0003369	HEL_012429-RA	Vcard_DToL00892-RA
OG0003370	HEL_003530-RA	Vcard_DToL09626-RA
OG0003371	HEL_013523-RA	Vcard_DToL16073-RA
OG0003372	HEL_005236-RA	Vcard_DToL03151-RA
OG0003373	HEL_007765-RA	Vcard_DToL07116-RA
OG0003374	HEL_011259-RA	Vcard_DToL17713-RA
OG0003375	HEL_014293-RA	Vcard_DToL13574-RA
OG0003376	HEL_003534-RA, HEL_003533-RA	Vcard_DToL09619-RA
OG0003377	HEL_012431-RA	Vcard_DToL00896-RA
OG0003378	HEL_010282-RA	Vcard_DToL04115-RA
OG0003379	HEL_010150-RA	Vcard_DToL18467-RA
OG0003380	HEL_001774-RA	Vcard_DToL01777-RA
OG0003381	HEL_011262-RA, HEL_011260-RA	Vcard_DToL17711-RA
OG0003382	HEL_000483-RA, HEL_000485-RA	Vcard_DToL13874-RA
OG0003384	HEL_011266-RA, HEL_011267-RA	Vcard_DToL17708-RA
OG0003387	HEL_010202-RA	Vcard_DToL06401-RA
